"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.682565521E1,9.162220955E-1,-8.775928020E-1,-2.908625603E0,3.173284568E0
2.683069061E1,8.479210138E-1,-1.021527886E0,-2.594788551E0,2.914689845E0
2.683575653E1,7.613101602E-1,-1.182118654E0,-2.355723381E0,2.743434038E0
2.684079193E1,6.191266775E-1,-1.338549614E0,-2.121920586E0,2.584101369E0
2.684585785E1,4.436990619E-1,-1.464756131E0,-1.886205673E0,2.429022689E0
2.685086273E1,2.663280964E-1,-1.561789632E0,-1.653176308E0,2.289783704E0
2.685589813E1,2.147625089E-1,-1.629850149E0,-1.379824638E0,2.146264307E0
2.686096405E1,1.597047448E-1,-1.638605714E0,-1.104329109E0,1.982442199E0
2.686602997E1,5.747339129E-2,-1.583726287E0,-8.672876358E-1,1.806565799E0
2.687106537E1,-2.529200912E-2,-1.508822083E0,-6.541824341E-1,1.644730501E0
2.687613129E1,-3.875240684E-2,-1.368794799E0,-4.769115448E-1,1.450015714E0
2.688113617E1,-5.813118815E-2,-1.181013227E0,-3.424892426E-1,1.231044417E0
2.688620209E1,-1.269933879E-1,-9.808938503E-1,-3.345880508E-1,1.044140426E0
2.689123749E1,-2.076806426E-1,-7.403029203E-1,-3.573265076E-1,8.478572381E-1
2.689630340E1,-2.716567516E-1,-5.426970720E-1,-4.513597488E-1,7.563353261E-1
2.690136932E1,-3.187631965E-1,-3.736549616E-1,-5.927181244E-1,7.697680045E-1
2.690640472E1,-3.774505556E-1,-1.154791117E-1,-7.861814499E-1,8.797076897E-1
2.691144012E1,-4.763991833E-1,1.056095362E-1,-9.720191956E-1,1.087626256E0
2.691647552E1,-5.411916971E-1,2.325183153E-1,-1.155058861E0,1.296577877E0
2.692154144E1,-4.972050786E-1,3.900080919E-1,-1.368831635E0,1.507653556E0
2.692657684E1,-4.711265564E-1,5.832107067E-1,-1.520122528E0,1.694953528E0
2.693161224E1,-5.320980549E-1,7.313452959E-1,-1.616272926E0,1.852115670E0
2.693664764E1,-5.218763947E-1,8.537273407E-1,-1.702784538E0,1.975014058E0
2.694171356E1,-4.763559699E-1,9.458593130E-1,-1.748644829E0,2.044339401E0
2.694677948E1,-4.553652704E-1,1.026956201E0,-1.715637207E0,2.050709047E0
2.695181488E1,-4.298884869E-1,1.087420464E0,-1.701920509E0,2.064902127E0
2.695685028E1,-3.276204467E-1,1.108126998E0,-1.712251663E0,2.065692707E0
2.696188568E1,-2.944529057E-1,1.165777922E0,-1.684471130E0,2.069585385E0
2.696695160E1,-2.728578448E-1,1.195887327E0,-1.625826836E0,2.036642041E0
2.697198700E1,-2.070289850E-1,1.181473136E0,-1.490899086E0,1.913509827E0
2.697705292E1,-2.237524390E-1,1.189650774E0,-1.432849884E0,1.875737964E0
2.698208832E1,-2.103724480E-1,1.177104712E0,-1.262660980E0,1.739006849E0
2.698715424E1,-1.669497490E-1,1.136579037E0,-1.047393799E0,1.554579652E0
2.699215912E1,-1.462856531E-1,1.139369965E0,-8.492259979E-1,1.428547586E0
2.699722504E1,-1.222300529E-1,1.099520922E0,-6.848783493E-1,1.301132121E0
2.700229095E1,-7.116365433E-2,1.064531446E0,-5.183563232E-1,1.186163877E0
2.700732635E1,-3.050565720E-4,1.007775664E0,-4.118127823E-1,1.088669670E0
2.701236175E1,-1.749271154E-2,9.841914177E-1,-3.053674698E-1,1.030625069E0
2.701742767E1,6.615376472E-2,9.938932657E-1,-1.081743240E-1,1.001949015E0
2.702246307E1,-5.483627319E-3,9.526166916E-1,1.008329391E-1,9.579540244E-1
2.702749847E1,-6.468337774E-2,9.728009701E-1,1.805171967E-1,9.915201082E-1
2.703256439E1,-9.462851286E-2,9.920504093E-1,3.391284943E-1,1.052675974E0
2.703756927E1,-1.598626375E-1,1.007240057E0,4.738044739E-1,1.124535137E0
2.704260467E1,-1.768617034E-1,1.037623763E0,4.913063049E-1,1.161604503E0
2.704764008E1,-2.340166569E-1,1.037962675E0,5.423984528E-1,1.194289074E0
2.705270599E1,-2.467671037E-1,1.005737424E0,5.576581955E-1,1.176173640E0
2.705777191E1,-1.818476915E-1,9.529646635E-1,5.825824738E-1,1.131641538E0
2.706280731E1,-1.473238468E-1,9.824670553E-1,6.123952866E-1,1.167036339E0
2.706784271E1,-1.624375582E-1,9.200831652E-1,6.613836288E-1,1.144712757E0
2.707287811E1,-1.196119189E-1,8.638794422E-1,7.008399963E-1,1.118825903E0
2.707794403E1,-4.983055592E-2,8.451941013E-1,6.757555008E-1,1.083273580E0
2.708300995E1,-7.310259342E-2,8.381714821E-1,6.746444702E-1,1.078434321E0
2.708804535E1,-6.008011103E-2,8.191738129E-1,7.189645767E-1,1.091588484E0
2.709311127E1,-1.253945529E-1,7.930177450E-1,7.368907928E-1,1.089774737E0
2.709817718E1,-1.518529356E-1,7.648140192E-1,8.025617599E-1,1.118975056E0
2.710318207E1,-1.613858938E-1,7.156018019E-1,8.442001343E-1,1.118394033E0
2.710824799E1,-1.967822909E-1,6.381111145E-1,9.239664078E-1,1.140010082E0
2.711331390E1,-1.912530661E-1,5.874965191E-1,1.041860580E0,1.211281703E0
2.711831879E1,-2.264835536E-1,5.062196255E-1,1.233689308E0,1.352605788E0
2.712338470E1,-2.063012719E-1,3.987411261E-1,1.375074387E0,1.446507611E0
2.712845062E1,-1.979908645E-1,3.440699577E-1,1.552125931E0,1.602085960E0
2.713348602E1,-1.822705567E-1,2.795042992E-1,1.714675903E0,1.746842484E0
2.713852142E1,-1.424488723E-1,2.141888142E-1,1.951251984E0,1.968134353E0
2.714355682E1,-1.056263149E-1,3.057042360E-1,2.242680550E0,2.265883502E0
2.714862274E1,-2.036177814E-1,5.727620125E-1,2.335475922E0,2.413289105E0
2.715365814E1,-2.174762189E-1,7.306430340E-1,2.088762283E0,2.223524910E0
2.715872406E1,-1.120379567E-2,6.245709658E-1,2.081562042E0,2.173272866E0
2.716375946E1,1.474398673E-1,6.000045538E-1,2.306393623E0,2.387717639E0
2.716882538E1,2.476925254E-1,6.354531050E-1,2.177143097E0,2.281469768E0
2.717386078E1,4.118632972E-1,6.313787699E-1,1.828037262E0,1.977369656E0
2.717886566E1,4.842699766E-1,5.822693110E-1,1.691945076E0,1.853707933E0
2.718393158E1,4.243420959E-1,4.747443199E-1,1.689596176E0,1.805597857E0
2.718899750E1,3.292061388E-1,4.354267120E-1,1.603197098E0,1.693580242E0
2.719403290E1,2.989969552E-1,4.735817909E-1,1.396956444E0,1.505046909E0
2.719909882E1,2.751598656E-1,4.443928003E-1,1.281275749E0,1.383786638E0
2.720413422E1,1.818282902E-1,3.679358959E-1,1.298950195E0,1.362244457E0
2.720916962E1,1.904278994E-3,1.774382591E-1,1.464208603E0,1.474921962E0
2.721420502E1,6.206274033E-3,-1.231431961E-1,1.760261536E0,1.764574577E0
2.721927093E1,1.799958646E-1,-3.620038033E-1,2.000543594E0,2.040985041E0
2.722430633E1,2.088531852E-1,-6.136735678E-1,2.424339294E0,2.509509098E0
2.722937225E1,2.789248824E-1,-9.887893796E-1,2.861774445E0,3.040601338E0
2.723440765E1,3.539413214E-1,-1.283936143E0,3.344215393E0,3.599658744E0
2.723947357E1,3.581229150E-1,-1.545851231E0,3.795166016E0,4.113537788E0
2.724450897E1,5.716063380E-1,-1.896074295E0,3.698330879E0,4.195173754E0
2.724951385E1,4.566377401E-1,-1.950155973E0,4.565634727E0,4.985644072E0
2.725454925E1,4.139177203E-1,-2.193695068E0,5.214802742E0,5.672547362E0
2.725961517E1,4.791892767E-1,-2.349123955E0,5.294745445E0,5.812257311E0
2.726468109E1,4.592857659E-1,-2.286791801E0,5.289273262E0,5.780724159E0
2.726974701E1,4.263938665E-1,-2.292298555E0,5.243931770E0,5.738925405E0
2.727478241E1,4.497146606E-1,-2.299415588E0,4.955566406E0,5.481532061E0
2.727981781E1,4.980387986E-1,-2.153095722E0,4.503450394E0,5.016465816E0
2.728485321E1,5.365238190E-1,-2.020530224E0,3.873538971E0,4.401670632E0
2.728991913E1,5.185256004E-1,-1.920207262E0,3.223926544E0,3.788108643E0
2.729495453E1,3.999028206E-1,-1.773936749E0,2.516405106E0,3.104684929E0
2.730002045E1,3.052783012E-1,-1.643835783E0,1.665060043E0,2.359621976E0
2.730505585E1,1.695801169E-1,-1.520743728E0,8.254766464E-1,1.738628941E0
2.731012176E1,-3.177893162E-2,-1.320039749E0,8.487701416E-5,1.320422223E0
2.731515716E1,-1.736792475E-1,-1.213762999E0,-9.619846344E-1,1.558460630E0
2.732019257E1,-3.056275845E-1,-1.140441418E0,-2.020031929E0,2.339774314E0
2.732522797E1,-5.105834007E-1,-1.016989827E0,-2.817865372E0,3.038968406E0
2.733029388E1,-7.578034997E-1,-8.805650473E-1,-3.398964882E0,3.592022162E0
2.733532928E1,-8.751924634E-1,-8.252133131E-1,-3.967144966E0,4.145500940E0
2.734039520E1,-9.274804592E-1,-7.116664648E-1,-4.524937630E0,4.673515776E0
2.734543060E1,-9.515680671E-1,-5.039143562E-1,-4.927005768E0,5.043292308E0
2.735046600E1,-9.008866549E-1,-3.712646961E-1,-5.106829643E0,5.198955976E0
2.735550140E1,-7.467179298E-1,-3.038101196E-1,-5.191596031E0,5.253813625E0
2.736056732E1,-5.605015755E-1,-2.611241341E-1,-5.174312592E0,5.211128345E0
2.736560272E1,-3.582414389E-1,-1.949007511E-1,-5.167702675E0,5.183770266E0
2.737066864E1,-1.591828763E-1,-1.223121881E-1,-5.107192039E0,5.111135880E0
2.737570404E1,2.468436956E-3,-1.118317842E-1,-4.883067131E0,4.884348170E0
2.738073944E1,1.071332991E-1,-1.277227402E-1,-4.567281723E0,4.570323072E0
2.738580536E1,1.999954283E-1,-2.158634663E-1,-4.284236908E0,4.294331274E0
2.739081024E1,3.118175864E-1,-2.688736916E-1,-3.981222153E0,4.002455883E0
2.739587616E1,4.467925429E-1,-3.348193169E-1,-3.646289825E0,3.688788018E0
2.740094208E1,4.925954342E-1,-4.616799355E-1,-3.389431000E0,3.456015209E0
2.740597748E1,5.399115086E-1,-5.444341898E-1,-3.167436600E0,3.258921238E0
2.741104340E1,5.820831060E-1,-6.406055689E-1,-2.932407379E0,3.057484141E0
2.741607880E1,5.194529295E-1,-7.508521080E-1,-2.645967484E0,2.799063086E0
2.742111420E1,4.099687934E-1,-8.683289289E-1,-2.317667961E0,2.508715671E0
2.742618011E1,2.973375618E-1,-9.698231220E-1,-1.892415047E0,2.147137914E0
2.743121551E1,2.278605103E-1,-1.059095502E0,-1.472887039E0,1.828387247E0
2.743628143E1,1.702111363E-1,-1.131797075E0,-9.920330048E-1,1.514617421E0
2.744131683E1,1.357437372E-1,-1.218308568E0,-4.520015717E-1,1.306524990E0
2.744635223E1,6.711599231E-2,-1.271784782E0,-3.199768066E-2,1.273956412E0
2.745141815E1,-1.683944464E-2,-1.295483351E0,3.782186508E-1,1.349670340E0
2.745642303E1,-9.282064438E-2,-1.250212669E0,6.641578674E-1,1.418715286E0
2.746148895E1,-1.062093377E-1,-1.114682674E0,9.287681580E-1,1.454788019E0
2.746652435E1,-1.387166977E-1,-1.114899278E0,1.014442444E0,1.513716021E0
2.747159027E1,-1.639221907E-1,-1.088170409E0,1.014613152E0,1.496804988E0
2.747662567E1,-8.424428105E-2,-9.680389166E-1,1.027480125E0,1.414182397E0
2.748169159E1,-4.111993313E-2,-7.853723764E-1,9.094896317E-1,1.202361014E0
2.748672699E1,-1.310277283E-1,-6.307259798E-1,6.583776474E-1,9.211105546E-1
2.749176239E1,-1.702378392E-1,-5.417182446E-1,4.774589539E-1,7.418939486E-1
2.749682831E1,-1.707134098E-1,-3.986113071E-1,3.570661545E-1,5.617208213E-1
2.750186371E1,-2.354884744E-1,-2.251051664E-1,2.038221359E-1,3.842793523E-1
2.750692962E1,-2.765141129E-1,-2.548301220E-2,-1.090364456E-1,2.983259711E-1
2.751196503E1,-2.984365225E-1,1.100491285E-1,-5.048742294E-1,5.967186575E-1
2.751700043E1,-3.651448488E-1,2.089728117E-1,-8.187894821E-1,9.205523411E-1
2.752203583E1,-5.027653575E-1,3.795118332E-1,-1.027045250E0,1.204833674E0
2.752710175E1,-5.962072611E-1,5.240432024E-1,-1.144189835E0,1.392571274E0
2.753213714E1,-6.718084812E-1,6.258841753E-1,-1.246868134E0,1.548463038E0
2.753720306E1,-6.890811920E-1,6.924070120E-1,-1.351846695E0,1.667857861E0
2.754223846E1,-6.665053368E-1,7.336058617E-1,-1.468756676E0,1.771906628E0
2.754727386E1,-6.395907402E-1,7.999745607E-1,-1.549822807E0,1.857683059E0
2.755233978E1,-6.176003218E-1,8.220516443E-1,-1.595075607E0,1.897752686E0
2.755734466E1,-5.637794733E-1,8.168567419E-1,-1.609409332E0,1.890846538E0
2.756238007E1,-4.923807383E-1,7.939397097E-1,-1.549842834E0,1.809638601E0
2.756741547E1,-3.434095979E-1,7.579268217E-1,-1.440333366E0,1.663413185E0
2.757248138E1,-2.557589412E-1,7.062076330E-1,-1.309616089E0,1.509713932E0
2.757754730E1,-1.433178186E-1,6.311845779E-1,-1.200688362E0,1.364033178E0
2.758261322E1,-4.189196229E-2,6.259909868E-1,-1.060904503E0,1.232533170E0
2.758761810E1,3.880119324E-2,5.851783752E-1,-9.596233368E-1,1.124640481E0
2.759268402E1,1.133379936E-1,5.135213137E-1,-8.585376740E-1,1.006795202E0
2.759774994E1,1.320379972E-1,4.417587519E-1,-7.934894562E-1,9.177201886E-1
2.760278534E1,1.210671365E-1,4.223096371E-1,-7.595987320E-1,8.774924015E-1
2.760785126E1,1.139070690E-1,3.737541437E-1,-6.372785568E-1,7.475232032E-1
2.761285614E1,9.119507670E-2,3.078377247E-1,-5.246191025E-1,6.150656952E-1
2.761792206E1,9.540972114E-2,2.631615400E-1,-4.312095642E-1,5.140998923E-1
2.762295746E1,4.297360778E-2,2.872849703E-1,-3.163290024E-1,4.294687682E-1
2.762799286E1,-6.162223220E-2,2.506080866E-1,-2.397270203E-1,3.522367908E-1
2.763302826E1,-1.366117895E-1,1.912392378E-1,-3.232955933E-1,3.996939676E-1
2.763809418E1,-2.252762914E-1,1.787844896E-1,-3.731575012E-1,4.711261210E-1
2.764312958E1,-3.229215145E-1,2.420265675E-1,-4.013376236E-1,5.691458969E-1
2.764816498E1,-4.516374469E-1,3.213825226E-1,-4.437360764E-1,7.100456427E-1
2.765323090E1,-5.852730274E-1,3.809494972E-1,-4.955558777E-1,8.562958974E-1
2.765829681E1,-7.192258835E-1,4.308037758E-1,-5.616340637E-1,1.009113763E0
2.766336273E1,-8.371036053E-1,5.453597307E-1,-5.200004578E-1,1.126303759E0
2.766839813E1,-8.412429094E-1,6.073400974E-1,-5.071039200E-1,1.154861902E0
2.767343353E1,-8.513445854E-1,6.861557961E-1,-5.659151077E-1,1.231201563E0
2.767849945E1,-8.743236065E-1,7.509555817E-1,-5.768680573E-1,1.288857172E0
2.768350433E1,-8.668500185E-1,8.568999767E-1,-5.950288773E-1,1.356379700E0
2.768857025E1,-8.480771780E-1,9.539257288E-1,-6.036958694E-1,1.411969511E0
2.769363617E1,-8.607530594E-1,1.025327206E0,-5.813674927E-1,1.459513573E0
2.769864105E1,-8.259450197E-1,1.114582539E0,-4.827127457E-1,1.468840020E0
2.770370697E1,-8.443756104E-1,1.190870047E0,-3.939304352E-1,1.512059135E0
2.770874237E1,-8.083699942E-1,1.263621926E0,-2.193479538E-1,1.516019771E0
2.771377777E1,-6.585261822E-1,1.287140131E0,-4.270839691E-2,1.446447530E0
2.771881317E1,-5.244115591E-1,1.290036201E0,1.766891479E-1,1.403716474E0
2.772387909E1,-4.537149370E-1,1.279391050E0,4.029150009E-1,1.415994068E0
2.772891449E1,-3.908587396E-1,1.268986940E0,6.216869354E-1,1.466149056E0
2.773398041E1,-3.048649728E-1,1.253785610E0,9.454545975E-1,1.599626645E0
2.773901581E1,-2.483316660E-1,1.233087301E0,1.288111687E0,1.800390132E0
2.774405121E1,-2.236683965E-1,1.132440567E0,1.609013557E0,1.980245898E0
2.774911712E1,-1.282335520E-1,1.123574734E0,1.958521843E0,2.261564024E0
2.775418304E1,-1.102392673E-1,1.193658233E0,2.269708633E0,2.566817086E0
2.775921844E1,-2.022054791E-1,1.370615721E0,2.461416245E0,2.824543227E0
2.776428436E1,-4.155448079E-1,1.635008454E0,2.512249947E0,3.026108050E0
2.776931976E1,-6.299690604E-1,1.836478233E0,2.283616066E0,2.997401484E0
2.777438568E1,-6.732236743E-1,1.840232611E0,2.096068382E0,2.869353384E0
2.777942108E1,-6.085525155E-1,1.760354757E0,2.009177208E0,2.739704015E0
2.778445648E1,-4.590297937E-1,1.772627592E0,1.824271202E0,2.584740287E0
2.778952240E1,-1.700860858E-1,1.741984606E0,1.531735420E0,2.325866084E0
2.779452728E1,3.903061152E-2,1.665685534E0,1.303498268E0,2.115452534E0
2.779959320E1,2.304118872E-2,1.576007009E0,1.239714622E0,2.005298315E0
2.780462860E1,-3.211647272E-2,1.429935575E0,1.299451828E0,1.932439460E0
2.780969452E1,-4.880487919E-2,1.127501726E0,1.315032005E0,1.732902546E0
2.781472992E1,-7.793426514E-2,7.451714277E-1,1.492108345E0,1.669653114E0
2.781979584E1,-6.847095490E-2,2.924953699E-1,1.859163284E0,1.883276382E0
2.782483124E1,-3.730714321E-3,-1.387621164E-1,2.401905060E0,2.405912874E0
2.782989716E1,-5.089282990E-2,-6.048629284E-1,3.067673683E0,3.127150631E0
2.783490204E1,5.257838964E-2,-1.156165242E0,3.574609756E0,3.757301886E0
2.783996796E1,5.080050230E-2,-1.532616615E0,4.097558022E0,4.375097270E0
2.784503387E1,-2.551807165E-1,-1.745973706E0,4.639211655E0,4.963449018E0
2.785006927E1,-5.017796159E-1,-1.889032364E0,5.080186844E0,5.443209019E0
2.785510467E1,-7.089786530E-1,-2.049292564E0,5.418426514E0,5.836231372E0
2.786017059E1,-9.618138075E-1,-2.077141523E0,5.661409378E0,6.106648742E0
2.786517548E1,-1.200172901E0,-2.047765732E0,5.821396828E0,6.286685972E0
2.787021088E1,-1.245491028E0,-2.138859987E0,5.788558006E0,6.295504248E0
2.787527679E1,-1.245112538E0,-2.113709450E0,5.630143166E0,6.141382982E0
2.788034271E1,-1.240478516E0,-2.072539091E0,5.341502190E0,5.862239408E0
2.788537811E1,-1.160703063E0,-2.067587376E0,5.082981110E0,5.608818603E0
2.789044403E1,-1.123400211E0,-2.002885342E0,4.715888023E0,5.245300523E0
2.789547943E1,-1.091475606E0,-1.765264392E0,4.070512772E0,4.569086517E0
2.790054535E1,-1.084981203E0,-1.611075521E0,3.395927429E0,3.912169686E0
2.790558075E1,-9.781193733E-1,-1.584245443E0,2.957465172E0,3.494731946E0
2.791061615E1,-7.952073812E-1,-1.440729499E0,2.475106239E0,2.972239419E0
2.791568207E1,-6.723073125E-1,-1.169229269E0,1.822308540E0,2.267135334E0
2.792068695E1,-4.373507500E-1,-1.059873700E0,1.216757774E0,1.671857476E0
2.792575287E1,-1.171707511E-1,-9.769358635E-1,6.299104691E-1,1.168297850E0
2.793078827E1,9.207323194E-2,-8.562524319E-1,1.690998077E-1,8.776334383E-1
2.793585419E1,3.720043898E-1,-8.633223772E-1,-6.917171478E-1,1.167126988E0
2.794088959E1,6.567283869E-1,-8.618234396E-1,-1.629582405E0,1.956928877E0
2.794592499E1,8.267540932E-1,-8.096280098E-1,-2.350507736E0,2.619905812E0
2.795099090E1,9.309726954E-1,-7.297537327E-1,-3.132371902E0,3.348283800E0
2.795602630E1,1.062302232E0,-7.085710764E-1,-3.798650742E0,4.007531217E0
2.796109222E1,1.166882634E0,-6.047818661E-1,-4.277906418E0,4.475249659E0
2.796612762E1,1.278695822E0,-5.289433002E-1,-4.613926888E0,4.816966405E0
2.797119354E1,1.423628092E0,-4.401872158E-1,-4.857247353E0,5.080682392E0
2.797619842E1,1.512662649E0,-3.394937515E-1,-5.063372612E0,5.295389174E0
2.798123382E1,1.493236899E0,-2.746555805E-1,-5.167895317E0,5.386309881E0
2.798626922E1,1.508920670E0,-2.714822292E-1,-5.068318367E0,5.295129390E0
2.799133514E1,1.532845616E0,-3.157966137E-1,-5.042294502E0,5.279590612E0
2.799640106E1,1.521386027E0,-3.762888908E-1,-4.917614937E0,5.161312376E0
2.800146698E1,1.520099640E0,-4.172117710E-1,-4.629873276E0,4.890858322E0
2.800647186E1,1.466525793E0,-4.892654419E-1,-4.296334267E0,4.566023073E0
2.801153778E1,1.363704085E0,-6.599731445E-1,-3.983891487E0,4.262234715E0
2.801660370E1,1.271669507E0,-8.175673485E-1,-3.582359314E0,3.888297566E0
2.802160858E1,1.130191326E0,-9.081199169E-1,-3.151326180E0,3.468842877E0
2.802667450E1,1.018283248E0,-1.094846964E0,-2.733730316E0,3.115906303E0
2.803174042E1,8.213244677E-1,-1.215775728E0,-2.451323509E0,2.856863919E0
2.803677582E1,6.206307411E-1,-1.437146902E0,-1.832576752E0,2.410168311E0
2.804181122E1,4.634129405E-1,-1.575524807E0,-1.513748169E0,2.233486846E0
2.804687714E1,1.924281716E-1,-1.600766659E0,-1.219301224E0,2.021429685E0
2.805191254E1,5.216440558E-2,-1.636426210E0,-8.747558594E-1,1.856289223E0
2.805697845E1,-7.812684774E-2,-1.632399321E0,-5.662422180E-1,1.729584226E0
2.806201385E1,-1.924142241E-1,-1.584644318E0,-3.628368378E-1,1.637000739E0
2.806704925E1,-3.532556593E-1,-1.484000683E0,-1.591501236E-1,1.533745856E0
2.807211517E1,-5.010327101E-1,-1.357292771E0,-1.272611618E-1,1.452402440E0
2.807715057E1,-6.479626894E-1,-1.240667939E0,-1.330137253E-1,1.405989059E0
2.808218597E1,-7.800598145E-1,-1.026535869E0,-1.954956055E-1,1.304027506E0
2.808722137E1,-9.119286537E-1,-8.227008581E-1,-3.241815567E-1,1.270253618E0
2.809228729E1,-1.050400853E0,-6.381603479E-1,-5.238981247E-1,1.336061311E0
2.809735321E1,-1.186174631E0,-4.032169580E-1,-7.300691605E-1,1.450032810E0
2.810238861E1,-1.252328396E0,-1.892439127E-1,-9.714651108E-1,1.596209300E0
2.810742401E1,-1.264932156E0,3.059244156E-2,-1.195546150E0,1.740781392E0
2.811245941E1,-1.269198418E0,2.353161573E-1,-1.354638100E0,1.871171478E0
2.811752533E1,-1.251027346E0,4.276820421E-1,-1.472774506E0,1.979152873E0
2.812256073E1,-1.210194111E0,6.152064800E-1,-1.578786850E0,2.082214378E0
2.812759613E1,-1.179913521E0,7.359573841E-1,-1.737302780E0,2.225320233E0
2.813266205E1,-1.071263194E0,8.382101059E-1,-1.823981285E0,2.275326074E0
2.813769745E1,-9.297556281E-1,9.316622019E-1,-1.865248680E0,2.282891286E0
2.814273285E1,-8.411996365E-1,1.007279396E0,-1.983238220E0,2.378121622E0
2.814779877E1,-7.265250087E-1,1.029658794E0,-1.974658012E0,2.342500819E0
2.815283417E1,-6.142870784E-1,1.037192583E0,-1.942514420E0,2.286149457E0
2.815786957E1,-4.828682244E-1,1.006091714E0,-1.908381462E0,2.210724330E0
2.816293549E1,-2.841088474E-1,9.914649725E-1,-1.822079659E0,2.093727516E0
2.816797089E1,-1.084350348E-1,9.668452740E-1,-1.676475525E0,1.938328694E0
2.817303680E1,-1.357394457E-2,9.110075235E-1,-1.531439781E0,1.781972717E0
2.817807220E1,3.217583895E-2,8.329440355E-1,-1.322356224E0,1.563156113E0
2.818313812E1,1.265712976E-1,7.756139040E-1,-1.032475471E0,1.297537214E0
2.818817352E1,1.930681467E-1,6.954131126E-1,-8.794240952E-1,1.137656119E0
2.819323944E1,2.484351397E-1,6.258947849E-1,-7.530355453E-1,1.010211281E0
2.819827484E1,1.949729919E-1,5.497601032E-1,-4.595079422E-1,7.425619083E-1
2.820331024E1,2.389593124E-1,4.472947121E-1,-2.309150696E-1,5.572215733E-1
2.820834564E1,2.291637659E-1,3.803339005E-1,-2.405071259E-2,4.446890422E-1
2.821341156E1,1.939157844E-1,3.201534748E-1,1.180744171E-1,3.924833077E-1
2.821841644E1,1.596994400E-1,2.972650528E-1,2.482452393E-1,4.189225723E-1
2.822348236E1,1.168129444E-1,2.474876642E-1,4.213943481E-1,5.024625405E-1
2.822854828E1,6.021809578E-2,2.659581900E-1,6.614885330E-1,7.154907806E-1
2.823358368E1,-7.424771786E-3,2.299515009E-1,7.365512848E-1,7.716479865E-1
2.823861908E1,-7.179260254E-2,2.710701227E-1,7.998600006E-1,8.475902370E-1
2.824368500E1,-8.045858145E-2,2.674254179E-1,8.346281052E-1,8.801102268E-1
2.824872040E1,-1.031564474E-1,2.547883987E-1,8.839931488E-1,9.257441698E-1
2.825378632E1,-7.549405098E-2,2.358247042E-1,9.263792038E-1,9.589009709E-1
2.825882172E1,-8.374333382E-2,2.867721319E-1,8.685646057E-1,9.185073086E-1
2.826385712E1,-1.109388471E-1,3.242069483E-1,8.182163239E-1,8.870713194E-1
2.826892303E1,-1.569243670E-1,3.197492361E-1,8.111391068E-1,8.858958638E-1
2.827395843E1,-1.738049984E-1,3.308790922E-1,7.755289078E-1,8.608915367E-1
2.827899383E1,-1.853656769E-1,4.029598236E-1,6.851282120E-1,8.161726046E-1
2.828405975E1,-1.579132676E-1,4.764226675E-1,5.375261307E-1,7.354247068E-1
2.828909515E1,-1.822187901E-1,5.443195105E-1,4.523534775E-1,7.308290399E-1
2.829416107E1,-1.696346998E-1,5.950396061E-1,4.533452988E-1,7.670528170E-1
2.829916595E1,-1.784707308E-1,6.237095594E-1,5.644149780E-1,8.599009732E-1
2.830423187E1,-1.446220875E-1,6.662958860E-1,5.462999344E-1,8.736757833E-1
2.830929779E1,-1.231336594E-1,6.966240406E-1,5.521650314E-1,8.974035736E-1
2.831430267E1,-1.189764738E-1,7.649880648E-1,5.389728546E-1,9.433206658E-1
2.831936859E1,-1.057443023E-1,7.853012085E-1,5.473480225E-1,9.630522848E-1
2.832443451E1,-8.119565248E-2,7.864741087E-1,5.988006592E-1,9.918147443E-1
2.832946991E1,-1.170241833E-1,8.090029955E-1,6.167774200E-1,1.024009225E0
2.833450531E1,-1.102257371E-1,7.977684736E-1,7.399950027E-1,1.093698704E0
2.833957123E1,-9.669750929E-2,7.837214470E-1,8.177165985E-1,1.136763014E0
2.834460663E1,-1.263214946E-1,7.810121775E-1,8.499937057E-1,1.161217655E0
2.834964203E1,-1.367855072E-1,7.702591419E-1,8.632440567E-1,1.164989151E0
2.835467743E1,-1.064563394E-1,7.564805746E-1,8.239431381E-1,1.123600510E0
2.835974335E1,-6.606465578E-2,7.447779179E-1,7.655992508E-1,1.070140598E0
2.836480926E1,-6.843757629E-2,7.546852827E-1,8.316287994E-1,1.125095568E0
2.836984466E1,-2.068507671E-2,7.452424765E-1,8.928384781E-1,1.163174436E0
2.837488007E1,-1.142036915E-2,7.932674885E-1,9.587440491E-1,1.244425122E0
2.837994598E1,-3.131020069E-2,1.049327731E0,1.019796371E0,1.463575640E0
2.838495087E1,-1.137894392E-1,1.207220554E0,9.229640961E-1,1.523874085E0
2.839001678E1,-7.702386379E-2,1.165008664E0,8.859167099E-1,1.465614642E0
2.839505218E1,1.446756124E-1,1.107844591E0,1.068719864E0,1.546095993E0
2.840011810E1,3.608484864E-1,1.052768111E0,1.189002037E0,1.628575503E0
2.840515350E1,6.021949053E-1,9.021096230E-1,1.198953629E0,1.616765375E0
2.841021942E1,7.391836643E-1,7.573338747E-1,1.232549667E0,1.624538633E0
2.841522430E1,7.486431599E-1,6.378854513E-1,1.306422234E0,1.635268627E0
2.842025970E1,6.193234324E-1,5.202208757E-1,1.384597778E0,1.603528073E0
2.842532562E1,5.299031138E-1,3.945418596E-1,1.469423294E0,1.611106889E0
