"Time (s)","Latitude","Longitude","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
8.485745138E2,6.506115543E1,2.546765374E1,1.191053781E1,2.939581299E1,2.099999934E-1,3.940000153E1,1.795294119E0,5.360000134E0,4.000000000E0,1.600000000E1
8.495781627E2,6.506116445E1,2.546764528E1,1.187281369E1,2.935809326E1,2.000000030E-1,2.489999962E1,1.796236437E0,5.360000134E0,4.000000000E0,1.600000000E1
8.505778319E2,6.506117277E1,2.546764146E1,1.403681155E1,3.152209473E1,2.700000107E-1,2.189999962E1,1.797234916E0,5.360000134E0,6.000000000E0,1.600000000E1
8.515784046E2,6.506118092E1,2.546763252E1,1.420251789E1,3.168780518E1,3.000000119E-1,3.599999905E0,1.798182726E0,6.432000160E0,6.000000000E0,1.700000000E1
8.525797773E2,6.506118851E1,2.546762332E1,1.369201591E1,3.117730713E1,3.400000036E-1,3.511000061E2,1.798944273E0,6.432000160E0,6.000000000E0,2.000000000E1
8.535804498E2,6.506119468E1,2.546761627E1,1.371996687E1,3.120526123E1,0.000000000E0,NaN,1.800503051E0,4.288000107E0,4.000000000E0,2.100000000E1
8.546007114E2,6.506120747E1,2.546760266E1,1.142857863E1,2.891387939E1,0.000000000E0,NaN,1.800976165E0,4.288000107E0,3.000000000E0,2.300000000E1
8.555899912E2,6.506121021E1,2.546759494E1,1.324376226E1,3.072906494E1,0.000000000E0,NaN,1.801383565E0,3.216000080E0,4.000000000E0,2.300000000E1
8.565836720E2,6.506120877E1,2.546758695E1,1.301903047E1,3.050433350E1,0.000000000E0,NaN,1.801955899E0,3.216000080E0,4.000000000E0,2.400000000E1
8.575848713E2,6.506121196E1,2.546757737E1,1.238145494E1,2.986676025E1,0.000000000E0,NaN,1.802744634E0,3.216000080E0,3.000000000E0,2.500000000E1
8.585831912E2,6.506121354E1,2.546756097E1,1.219352525E1,2.967883301E1,0.000000000E0,NaN,1.803595019E0,3.216000080E0,3.000000000E0,2.500000000E1
8.595791358E2,6.506121616E1,2.546754393E1,1.361265076E1,3.109796143E1,0.000000000E0,NaN,1.804511402E0,3.216000080E0,4.000000000E0,2.600000000E1
8.605781019E2,6.506121406E1,2.546752503E1,1.462119436E1,3.210650635E1,0.000000000E0,NaN,1.805278589E0,3.216000080E0,4.000000000E0,2.600000000E1
8.615788870E2,6.506121076E1,2.546751066E1,1.520749772E1,3.269281006E1,0.000000000E0,NaN,1.805853838E0,3.216000080E0,4.000000000E0,2.600000000E1
8.625782944E2,6.506120915E1,2.546749900E1,1.516294136E1,3.264825439E1,0.000000000E0,NaN,1.806219303E0,3.216000080E0,4.000000000E0,2.500000000E1
8.635837439E2,6.506120813E1,2.546749159E1,1.521591944E1,3.270123291E1,0.000000000E0,NaN,1.806404208E0,3.216000080E0,4.000000000E0,2.200000000E1
8.645860608E2,6.506120748E1,2.546748796E1,1.516214730E1,3.264746094E1,0.000000000E0,NaN,1.806487235E0,3.216000080E0,4.000000000E0,2.200000000E1
8.655800245E2,6.506120716E1,2.546748636E1,1.527823611E1,3.276354980E1,0.000000000E0,NaN,1.806532633E0,4.288000107E0,4.000000000E0,2.100000000E1
8.665837683E2,6.506120693E1,2.546748556E1,1.536051150E1,3.284582520E1,0.000000000E0,NaN,1.806555650E0,4.288000107E0,4.000000000E0,2.000000000E1
8.675860969E2,6.506120681E1,2.546748516E1,1.781949588E1,3.530480957E1,0.000000000E0,NaN,1.806567158E0,5.360000134E0,4.000000000E0,1.600000000E1
8.685776580E2,6.506120675E1,2.546748496E1,1.785056277E1,3.533587646E1,0.000000000E0,NaN,1.806572912E0,6.432000160E0,4.000000000E0,1.600000000E1
8.695794969E2,6.506120678E1,2.546748486E1,1.788785523E1,3.537316895E1,0.000000000E0,NaN,1.806576143E0,7.504000187E0,4.000000000E0,1.500000000E1
8.705774439E2,6.506120680E1,2.546748481E1,1.782810180E1,3.531341553E1,0.000000000E0,NaN,1.806577081E0,8.576000214E0,4.000000000E0,7.000000000E0
8.715770294E2,6.506120680E1,2.546748479E1,1.760965697E1,3.509497070E1,0.000000000E0,NaN,1.806578536E0,1.072000027E1,4.000000000E0,4.000000000E0
8.725817047E2,6.506120681E1,2.546748477E1,1.737967650E1,3.486499023E1,0.000000000E0,NaN,1.806579005E0,1.393600082E1,4.000000000E0,3.000000000E0
8.735815659E2,6.506120681E1,2.546748476E1,1.714316527E1,3.462847900E1,0.000000000E0,NaN,1.806580211E0,1.822400093E1,6.000000000E0,3.000000000E0
8.745764726E2,6.506120682E1,2.546748475E1,1.691074339E1,3.439605713E1,0.000000000E0,NaN,1.814604179E0,2.251200104E1,6.000000000E0,3.000000000E0
8.755770814E2,6.506127795E1,2.546745592E1,1.760797863E1,3.509332275E1,6.399999857E-1,1.300000000E1,1.822626970E0,3.001600075E1,8.000000000E0,3.000000000E0
8.765769794E2,6.506120683E1,2.546748474E1,1.648355832E1,3.396887207E1,0.000000000E0,NaN,1.822627908E0,3.430400085E1,6.000000000E0,3.000000000E0
8.775777322E2,6.506120683E1,2.546748472E1,1.630191770E1,3.378723145E1,0.000000000E0,NaN,1.822628377E0,4.180800247E1,6.000000000E0,2.000000000E0
8.785771528E2,6.506120683E1,2.546748471E1,1.614121213E1,3.362652588E1,0.000000000E0,NaN,1.822628377E0,5.145600128E1,6.000000000E0,3.000000000E0
8.795757011E2,6.506120683E1,2.546748471E1,1.600223508E1,3.348754883E1,0.000000000E0,NaN,1.822628377E0,6.217600250E1,6.000000000E0,3.000000000E0
8.805766532E2,6.506120683E1,2.546748471E1,1.588736691E1,3.337268066E1,0.000000000E0,NaN,1.822629315E0,7.504000092E1,6.000000000E0,3.000000000E0
8.815805195E2,6.506120683E1,2.546748469E1,1.587540402E1,3.336071777E1,0.000000000E0,NaN,1.822629315E0,7.611199951E1,6.000000000E0,3.000000000E0
8.825776014E2,6.506120683E1,2.546748469E1,1.586356320E1,3.334887695E1,0.000000000E0,NaN,1.822629784E0,8.254399872E1,6.000000000E0,5.000000000E0
8.835793179E2,6.506120683E1,2.546748468E1,1.585208859E1,3.333740234E1,0.000000000E0,NaN,1.822631964E0,8.897600555E1,6.000000000E0,5.000000000E0
8.845779565E2,6.506120682E1,2.546748464E1,1.584134640E1,3.332666016E1,0.000000000E0,NaN,1.822660214E0,8.790399933E1,6.000000000E0,4.000000000E0
8.855820734E2,6.506120663E1,2.546748424E1,1.135813110E1,2.884344482E1,0.000000000E0,NaN,1.822698236E0,5.467200089E1,6.000000000E0,5.000000000E0
8.865847993E2,6.506120642E1,2.546748360E1,1.172452515E1,2.920983887E1,0.000000000E0,NaN,1.822738871E0,3.001600075E1,6.000000000E0,7.000000000E0
8.875772964E2,6.506120629E1,2.546748279E1,1.189719357E1,2.938250732E1,0.000000000E0,NaN,1.822819446E0,1.929600143E1,6.000000000E0,9.000000000E0
8.885807121E2,6.506120662E1,2.546748126E1,1.215744717E1,2.964276123E1,0.000000000E0,NaN,1.823199608E0,1.500800037E1,6.000000000E0,1.000000000E1
8.895794783E2,6.506120331E1,2.546748329E1,1.263053216E1,3.011584473E1,7.300000191E-1,1.353999939E2,1.825246663E0,1.072000027E1,6.000000000E0,1.200000000E1
8.905763749E2,6.506118491E1,2.546748188E1,1.265574655E1,3.014105225E1,8.600000143E-1,1.771999969E2,1.828386594E0,9.648000717E0,6.000000000E0,1.300000000E1
8.915800621E2,6.506115780E1,2.546746314E1,1.158519815E1,2.907049561E1,1.299999952E0,1.876000061E2,1.831187593E0,8.576000214E0,6.000000000E0,1.300000000E1
8.925807813E2,6.506113506E1,2.546743744E1,1.164141733E1,2.912670898E1,4.399999976E-1,2.038000031E2,1.834492962E0,8.576000214E0,6.000000000E0,1.300000000E1
8.935772742E2,6.506110826E1,2.546740694E1,1.208252522E1,2.956781006E1,4.499999881E-1,2.025000000E2,1.838447778E0,7.504000187E0,6.000000000E0,1.400000000E1
8.945778074E2,6.506107585E1,2.546737220E1,1.325514112E1,3.074041748E1,7.500000000E-1,1.841000061E2,1.842507478E0,6.432000160E0,4.000000000E0,1.600000000E1
8.955794188E2,6.506104386E1,2.546733047E1,1.408498264E1,3.157025146E1,6.299999952E-1,1.768000031E2,1.845975212E0,5.360000134E0,4.000000000E0,1.500000000E1
8.965807962E2,6.506101683E1,2.546729358E1,1.417318464E1,3.165844727E1,5.799999833E-1,1.888999939E2,1.849543903E0,6.432000160E0,4.000000000E0,1.600000000E1
8.975817512E2,6.506098910E1,2.546725526E1,1.375766359E1,3.124291992E1,7.200000286E-1,1.951999969E2,1.853342082E0,6.432000160E0,4.000000000E0,1.900000000E1
8.985826392E2,6.506096036E1,2.546721148E1,1.829667113E1,3.578192139E1,8.199999928E-1,2.065000000E2,1.856655300E0,6.432000160E0,4.000000000E0,2.000000000E1
8.995868343E2,6.506093740E1,2.546716644E1,1.961790289E1,3.710314941E1,5.099999905E-1,2.106000061E2,1.859856029E0,5.360000134E0,6.000000000E0,2.100000000E1
9.005847099E2,6.506091449E1,2.546712511E1,1.983781668E1,3.732305908E1,5.299999714E-1,2.186999969E2,1.862732811E0,1.072000027E1,6.000000000E0,2.100000000E1
9.015843346E2,6.506089440E1,2.546708645E1,1.984459493E1,3.732983398E1,3.700000048E-1,2.055000000E2,1.865060878E0,1.072000027E1,6.000000000E0,2.100000000E1
9.025839354E2,6.506087968E1,2.546705114E1,2.037316106E1,3.785839844E1,0.000000000E0,NaN,1.867303357E0,1.072000027E1,4.000000000E0,2.300000000E1
9.035786252E2,6.506086350E1,2.546702259E1,2.099492918E1,3.848016357E1,3.300000131E-1,1.723000031E2,1.868983843E0,1.072000027E1,4.000000000E0,2.400000000E1
9.045800747E2,6.506085358E1,2.546699555E1,1.837835280E1,3.586358643E1,8.500000238E-1,1.773000031E2,1.870699407E0,1.072000027E1,4.000000000E0,2.400000000E1
9.055802918E2,6.506084141E1,2.546697306E1,1.853948775E1,3.602471924E1,2.000000030E-1,1.735000000E2,1.872392916E0,9.648000717E0,4.000000000E0,2.400000000E1
9.065803125E2,6.506082760E1,2.546695783E1,1.987750402E1,3.736273193E1,3.100000024E-1,1.811000061E2,1.874027050E0,9.648000717E0,4.000000000E0,2.400000000E1
9.075799609E2,6.506081358E1,2.546694738E1,2.025378995E1,3.773901367E1,6.999999881E-1,1.946000061E2,1.876030094E0,9.648000717E0,4.000000000E0,2.400000000E1
9.085790179E2,6.506079666E1,2.546693272E1,2.144263755E1,3.892785645E1,8.000000119E-1,2.053999939E2,1.877377508E0,9.648000717E0,4.000000000E0,2.400000000E1
9.095811115E2,6.506078524E1,2.546692311E1,2.156977707E1,3.905499268E1,0.000000000E0,NaN,1.879937883E0,9.648000717E0,4.000000000E0,2.400000000E1
9.105819835E2,6.506076241E1,2.546691600E1,2.256203353E1,4.004724121E1,0.000000000E0,NaN,1.881466328E0,9.648000717E0,4.000000000E0,2.300000000E1
9.115786775E2,6.506074872E1,2.546691307E1,2.564223863E1,4.312744141E1,0.000000000E0,NaN,1.882615981E0,9.648000717E0,6.000000000E0,2.000000000E1
9.125811041E2,6.506073842E1,2.546691094E1,2.191995229E1,3.940515137E1,0.000000000E0,NaN,1.883300002E0,9.648000717E0,4.000000000E0,2.000000000E1
9.135858079E2,6.506073249E1,2.546690706E1,2.192984182E1,3.941503906E1,0.000000000E0,NaN,1.883642548E0,9.648000717E0,4.000000000E0,1.900000000E1
9.145796624E2,6.506072952E1,2.546690512E1,2.178488424E1,3.927008057E1,0.000000000E0,NaN,1.883818200E0,9.648000717E0,4.000000000E0,2.000000000E1
9.155789776E2,6.506072800E1,2.546690410E1,2.168710639E1,3.917230225E1,0.000000000E0,NaN,1.883870074E0,1.072000027E1,4.000000000E0,1.600000000E1
9.165801970E2,6.506072805E1,2.546690300E1,2.154013359E1,3.902532959E1,0.000000000E0,NaN,1.883904173E0,1.072000027E1,4.000000000E0,1.600000000E1
9.175781859E2,6.506072784E1,2.546690247E1,2.149734797E1,3.898254395E1,0.000000000E0,NaN,1.883947083E0,1.179199982E1,4.000000000E0,1.600000000E1
9.185773073E2,6.506072777E1,2.546690157E1,2.150589282E1,3.899108887E1,0.000000000E0,NaN,1.883968443E0,1.179199982E1,4.000000000E0,1.600000000E1
9.195791422E2,6.506072774E1,2.546690112E1,2.149215987E1,3.897735596E1,0.000000000E0,NaN,1.883972029E0,1.286400032E1,4.000000000E0,1.400000000E1
9.205778981E2,6.506072772E1,2.546690106E1,2.131582930E1,3.880102539E1,0.000000000E0,NaN,1.883973436E0,1.393600082E1,6.000000000E0,7.000000000E0
9.215790983E2,6.506072772E1,2.546690103E1,2.116128828E1,3.864648438E1,0.000000000E0,NaN,1.883974891E0,1.500800037E1,6.000000000E0,9.000000000E0
9.225762037E2,6.506072771E1,2.546690101E1,2.095804121E1,3.844323730E1,0.000000000E0,NaN,1.883980529E0,1.715200043E1,6.000000000E0,8.000000000E0
9.235775795E2,6.506072766E1,2.546690099E1,2.077786545E1,3.826306152E1,0.000000000E0,NaN,1.883983160E0,1.822400093E1,6.000000000E0,7.000000000E0
9.245767792E2,6.506072764E1,2.546690096E1,2.063583665E1,3.812103271E1,0.000000000E0,NaN,1.883984098E0,2.036800003E1,6.000000000E0,5.000000000E0
9.255765660E2,6.506072764E1,2.546690094E1,2.087912278E1,3.836431885E1,0.000000000E0,NaN,1.884022046E0,2.144000053E1,6.000000000E0,5.000000000E0
9.265745186E2,6.506072798E1,2.546690087E1,2.115896883E1,3.864416504E1,0.000000000E0,NaN,1.884057053E0,1.929600143E1,6.000000000E0,8.000000000E0
9.275816576E2,6.506072811E1,2.546690155E1,2.139468663E1,3.887988281E1,0.000000000E0,NaN,1.884132689E0,1.715200043E1,6.000000000E0,8.000000000E0
9.285835689E2,6.506072879E1,2.546690159E1,2.164535776E1,3.913055420E1,0.000000000E0,NaN,1.884139619E0,1.607999992E1,4.000000000E0,9.000000000E0
9.295793648E2,6.506072885E1,2.546690163E1,2.214474739E1,3.962994385E1,0.000000000E0,NaN,1.884166061E0,1.607999992E1,4.000000000E0,1.100000000E1
9.305796587E2,6.506072874E1,2.546690213E1,2.253384661E1,4.001904297E1,0.000000000E0,NaN,1.884178612E0,1.500800037E1,4.000000000E0,1.200000000E1
9.315780014E2,6.506072869E1,2.546690237E1,2.278555564E1,4.027075195E1,0.000000000E0,NaN,1.884185153E0,1.500800037E1,4.000000000E0,1.200000000E1
9.325786852E2,6.506072866E1,2.546690249E1,2.285501367E1,4.034020996E1,0.000000000E0,NaN,1.884188178E0,1.607999992E1,4.000000000E0,1.000000000E1
9.335807874E2,6.506072865E1,2.546690255E1,2.287954982E1,4.036474609E1,0.000000000E0,NaN,1.884205781E0,1.715200043E1,4.000000000E0,8.000000000E0
9.345794952E2,6.506072850E1,2.546690267E1,2.278293123E1,4.026812744E1,0.000000000E0,NaN,1.884216940E0,1.822400093E1,4.000000000E0,7.000000000E0
9.355813178E2,6.506072860E1,2.546690269E1,2.245859038E1,3.994378662E1,0.000000000E0,NaN,1.884272919E0,1.929600143E1,4.000000000E0,6.000000000E0
9.365806846E2,6.506072812E1,2.546690305E1,2.171591482E1,3.920111084E1,0.000000000E0,NaN,1.884303036E0,2.358399963E1,4.000000000E0,6.000000000E0
9.375791282E2,6.506072786E1,2.546690323E1,2.202029726E1,3.950549316E1,0.000000000E0,NaN,1.884318233E0,2.358399963E1,4.000000000E0,6.000000000E0
9.385807529E2,6.506072773E1,2.546690333E1,2.232992867E1,3.981512451E1,0.000000000E0,NaN,1.884337844E0,2.358399963E1,4.000000000E0,7.000000000E0
9.395808320E2,6.506072758E1,2.546690355E1,2.260306108E1,4.008825684E1,0.000000000E0,NaN,1.884351001E0,2.358399963E1,4.000000000E0,7.000000000E0
9.405787352E2,6.506072748E1,2.546690370E1,2.277951377E1,4.026470947E1,0.000000000E0,NaN,1.884358655E0,2.358399963E1,4.000000000E0,7.000000000E0
9.415764289E2,6.506072742E1,2.546690378E1,2.294205042E1,4.042724609E1,0.000000000E0,NaN,1.884362482E0,2.465600014E1,4.000000000E0,7.000000000E0
9.425781404E2,6.506072739E1,2.546690382E1,2.291464565E1,4.039984131E1,0.000000000E0,NaN,1.884364275E0,2.572800064E1,4.000000000E0,7.000000000E0
9.435743350E2,6.506072738E1,2.546690385E1,2.288211392E1,4.036730957E1,0.000000000E0,NaN,1.884365481E0,2.680000114E1,4.000000000E0,7.000000000E0
9.445797981E2,6.506072737E1,2.546690386E1,2.249106168E1,3.997625732E1,0.000000000E0,NaN,1.884389164E0,3.001600075E1,4.000000000E0,6.000000000E0
9.455785201E2,6.506072719E1,2.546690413E1,2.240268287E1,3.988787842E1,0.000000000E0,NaN,1.884435175E0,3.001600075E1,4.000000000E0,6.000000000E0
9.465796086E2,6.506072688E1,2.546690478E1,2.252975826E1,4.001495361E1,0.000000000E0,NaN,1.884487382E0,3.001600075E1,4.000000000E0,7.000000000E0
9.475784244E2,6.506072649E1,2.546690540E1,2.201016619E1,3.949536133E1,0.000000000E0,NaN,1.884521113E0,3.108800125E1,4.000000000E0,6.000000000E0
9.485770266E2,6.506072625E1,2.546690584E1,2.192996614E1,3.941516113E1,0.000000000E0,NaN,1.884537696E0,3.215999985E1,4.000000000E0,6.000000000E0
9.495782862E2,6.506072613E1,2.546690605E1,2.209036660E1,3.957556152E1,0.000000000E0,NaN,1.884552152E0,3.323200226E1,4.000000000E0,7.000000000E0
9.505775684E2,6.506072626E1,2.546690605E1,2.154977817E1,3.903497314E1,0.000000000E0,NaN,1.884562170E0,3.430400085E1,4.000000000E0,8.000000000E0
9.515773408E2,6.506072635E1,2.546690606E1,2.139963165E1,3.888482666E1,0.000000000E0,NaN,1.884566835E0,3.430400085E1,6.000000000E0,8.000000000E0
9.525782143E2,6.506072639E1,2.546690609E1,2.182840361E1,3.931359863E1,0.000000000E0,NaN,1.884589763E0,3.215999985E1,4.000000000E0,1.000000000E1
9.535782886E2,6.506072658E1,2.546690590E1,2.169406514E1,3.917926025E1,0.000000000E0,NaN,1.884600624E0,3.108800125E1,4.000000000E0,1.100000000E1
9.545793395E2,6.506072667E1,2.546690581E1,2.162259293E1,3.910778809E1,0.000000000E0,NaN,1.884605451E0,3.108800125E1,4.000000000E0,1.100000000E1
9.555799306E2,6.506072671E1,2.546690577E1,2.146634291E1,3.895153809E1,0.000000000E0,NaN,1.884638023E0,3.323200226E1,6.000000000E0,1.000000000E1
9.565778517E2,6.506072697E1,2.546690545E1,2.139114746E1,3.887634277E1,0.000000000E0,NaN,1.884656716E0,3.108800125E1,6.000000000E0,1.000000000E1
9.575768462E2,6.506072712E1,2.546690527E1,2.146817375E1,3.895336914E1,0.000000000E0,NaN,1.884665570E0,3.108800125E1,4.000000000E0,1.000000000E1
9.585763107E2,6.506072719E1,2.546690518E1,2.153390858E1,3.901910400E1,0.000000000E0,NaN,1.884672026E0,3.108800125E1,4.000000000E0,1.000000000E1
9.595774330E2,6.506072724E1,2.546690511E1,2.206180162E1,3.954699707E1,0.000000000E0,NaN,1.884675646E0,2.787200165E1,4.000000000E0,9.000000000E0
9.605786288E2,6.506072727E1,2.546690508E1,2.267679184E1,4.016198730E1,0.000000000E0,NaN,1.884677101E0,2.572800064E1,4.000000000E0,1.000000000E1
9.615774563E2,6.506072728E1,2.546690506E1,2.337417953E1,4.085937500E1,0.000000000E0,NaN,1.884678213E0,2.358399963E1,4.000000000E0,1.200000000E1
9.625753444E2,6.506072729E1,2.546690506E1,2.385599105E1,4.134118652E1,0.000000000E0,NaN,1.884678682E0,2.251200104E1,4.000000000E0,1.200000000E1
9.635760211E2,6.506072729E1,2.546690505E1,2.422531478E1,4.171051025E1,0.000000000E0,NaN,1.884678682E0,2.144000053E1,4.000000000E0,1.100000000E1
9.645779985E2,6.506072729E1,2.546690505E1,2.450497786E1,4.199017334E1,0.000000000E0,NaN,NaN,2.144000053E1,4.000000000E0,1.100000000E1
